station,magnitud,year,month,day,hour,value,validity,magnitude_id,sequence_id,origin_writer_id,publish_ts_ns,received_at
17,12,2026,3,8,14,13,V,12,1833,pub-mag12,1778575913493365344,2026-05-12T08:51:53Z
8,1,2026,3,9,2,2,V,1,1822,pub-mag01,1778575913547789232,2026-05-12T08:51:53Z
56,6,2026,3,18,8,0.4,V,6,2041,pub-mag06,1778575913577665506,2026-05-12T08:51:53Z
17,12,2026,3,8,15,11,V,12,1834,pub-mag12,1778575913673542446,2026-05-12T08:51:53Z
8,1,2026,3,9,3,2,V,1,1823,pub-mag01,1778575913724509018,2026-05-12T08:51:53Z
56,6,2026,3,18,9,0.5,V,6,2042,pub-mag06,1778575913741159403,2026-05-12T08:51:53Z
17,12,2026,3,8,16,13,V,12,1835,pub-mag12,1778575913849691684,2026-05-12T08:51:53Z
56,6,2026,3,18,10,0.5,V,6,2043,pub-mag06,1778575913899858647,2026-05-12T08:51:53Z
8,1,2026,3,9,4,2,V,1,1824,pub-mag01,1778575913905903612,2026-05-12T08:51:53Z
17,12,2026,3,8,17,14,V,12,1836,pub-mag12,1778575914025300976,2026-05-12T08:51:54Z
56,6,2026,3,18,11,0.3,V,6,2044,pub-mag06,1778575914055649228,2026-05-12T08:51:54Z
8,1,2026,3,9,5,2,V,1,1825,pub-mag01,1778575914090697899,2026-05-12T08:51:54Z
17,12,2026,3,8,18,16,V,12,1837,pub-mag12,1778575914201541117,2026-05-12T08:51:54Z
56,6,2026,3,18,12,0.2,V,6,2045,pub-mag06,1778575914213865917,2026-05-12T08:51:54Z
8,1,2026,3,9,6,2,V,1,1826,pub-mag01,1778575914266871478,2026-05-12T08:51:54Z
56,6,2026,3,18,13,0.2,V,6,2046,pub-mag06,1778575914369385627,2026-05-12T08:51:54Z
17,12,2026,3,8,19,19,V,12,1838,pub-mag12,1778575914377647527,2026-05-12T08:51:54Z
8,1,2026,3,9,7,2,V,1,1827,pub-mag01,1778575914444642451,2026-05-12T08:51:54Z
56,6,2026,3,18,14,0.2,V,6,2047,pub-mag06,1778575914528246604,2026-05-12T08:51:54Z
17,12,2026,3,8,20,18,V,12,1839,pub-mag12,1778575914554331373,2026-05-12T08:51:54Z
8,1,2026,3,9,8,3,V,1,1828,pub-mag01,1778575914625371748,2026-05-12T08:51:54Z
56,6,2026,3,18,15,0.2,V,6,2048,pub-mag06,1778575914687085644,2026-05-12T08:51:54Z
17,12,2026,3,8,21,16,V,12,1840,pub-mag12,1778575914742499349,2026-05-12T08:51:54Z
8,1,2026,3,9,9,3,V,1,1829,pub-mag01,1778575914802490660,2026-05-12T08:51:54Z
56,6,2026,3,18,16,0.2,V,6,2049,pub-mag06,1778575914862837273,2026-05-12T08:51:54Z
17,12,2026,3,8,22,24,V,12,1841,pub-mag12,1778575914918213973,2026-05-12T08:51:54Z
8,1,2026,3,9,10,3,V,1,1830,pub-mag01,1778575914980504078,2026-05-12T08:51:54Z
56,6,2026,3,18,17,0.2,V,6,2050,pub-mag06,1778575915032540993,2026-05-12T08:51:55Z
17,12,2026,3,8,23,24,V,12,1842,pub-mag12,1778575915093919764,2026-05-12T08:51:55Z
8,1,2026,3,9,11,3,V,1,1831,pub-mag01,1778575915158804659,2026-05-12T08:51:55Z
56,6,2026,3,18,18,0.2,V,6,2051,pub-mag06,1778575915190027506,2026-05-12T08:51:55Z
17,12,2026,3,8,24,20,V,12,1843,pub-mag12,1778575915277243140,2026-05-12T08:51:55Z
56,6,2026,3,18,19,0.2,V,6,2052,pub-mag06,1778575915345678468,2026-05-12T08:51:55Z
8,1,2026,3,9,16,2,V,1,1832,pub-mag01,1778575915370654644,2026-05-12T08:51:55Z
56,6,2026,3,18,20,0.4,V,6,2053,pub-mag06,1778575915501360670,2026-05-12T08:51:55Z
17,12,2026,3,9,1,16,V,12,1844,pub-mag12,1778575915519338836,2026-05-12T08:51:55Z
8,1,2026,3,9,17,2,V,1,1833,pub-mag01,1778575915616859542,2026-05-12T08:51:55Z
56,6,2026,3,18,21,0.9,V,6,2054,pub-mag06,1778575915658501825,2026-05-12T08:51:55Z
17,12,2026,3,9,2,33,V,12,1845,pub-mag12,1778575915699539639,2026-05-12T08:51:55Z
8,1,2026,3,9,18,2,V,1,1834,pub-mag01,1778575915804536908,2026-05-12T08:51:55Z
56,6,2026,3,18,22,0.5,V,6,2055,pub-mag06,1778575915833202739,2026-05-12T08:51:55Z
17,12,2026,3,9,3,27,V,12,1846,pub-mag12,1778575915886970929,2026-05-12T08:51:55Z
8,1,2026,3,9,19,2,V,1,1835,pub-mag01,1778575915982297075,2026-05-12T08:51:55Z
56,6,2026,3,18,23,0.3,V,6,2056,pub-mag06,1778575916003781583,2026-05-12T08:51:56Z
17,12,2026,3,9,4,40,V,12,1847,pub-mag12,1778575916064435139,2026-05-12T08:51:56Z
8,1,2026,3,9,20,2,V,1,1836,pub-mag01,1778575916158029240,2026-05-12T08:51:56Z
56,6,2026,3,18,24,0.3,V,6,2057,pub-mag06,1778575916176272745,2026-05-12T08:51:56Z
17,12,2026,3,9,5,43,V,12,1848,pub-mag12,1778575916240596653,2026-05-12T08:51:56Z
56,6,2026,3,19,1,0.3,V,6,2058,pub-mag06,1778575916331997650,2026-05-12T08:51:56Z
8,1,2026,3,9,21,2,V,1,1837,pub-mag01,1778575916334562821,2026-05-12T08:51:56Z
17,12,2026,3,9,6,57,V,12,1849,pub-mag12,1778575916416441631,2026-05-12T08:51:56Z
56,6,2026,3,19,2,0.3,V,6,2059,pub-mag06,1778575916488450941,2026-05-12T08:51:56Z
8,1,2026,3,9,22,2,V,1,1838,pub-mag01,1778575916513829772,2026-05-12T08:51:56Z
17,12,2026,3,9,7,72,V,12,1850,pub-mag12,1778575916600629623,2026-05-12T08:51:56Z
56,6,2026,3,19,3,0.2,V,6,2060,pub-mag06,1778575916646379590,2026-05-12T08:51:56Z
8,1,2026,3,9,23,2,V,1,1839,pub-mag01,1778575916690677018,2026-05-12T08:51:56Z
17,12,2026,3,9,8,87,V,12,1851,pub-mag12,1778575916782311154,2026-05-12T08:51:56Z
56,6,2026,3,19,4,0.3,V,6,2061,pub-mag06,1778575916805583982,2026-05-12T08:51:56Z
8,1,2026,3,9,24,2,V,1,1840,pub-mag01,1778575916868247690,2026-05-12T08:51:56Z
17,12,2026,3,9,9,67,V,12,1852,pub-mag12,1778575916960843041,2026-05-12T08:51:57Z
56,6,2026,3,19,5,0.3,V,6,2062,pub-mag06,1778575916967507699,2026-05-12T08:51:57Z
8,1,2026,3,10,1,2,V,1,1841,pub-mag01,1778575917048549682,2026-05-12T08:51:57Z
17,12,2026,3,9,10,54,V,12,1853,pub-mag12,1778575917137329963,2026-05-12T08:51:57Z
56,6,2026,3,19,6,0.2,V,6,2063,pub-mag06,1778575917152069139,2026-05-12T08:51:57Z
8,1,2026,3,10,2,2,V,1,1842,pub-mag01,1778575917224612155,2026-05-12T08:51:57Z
56,6,2026,3,19,7,0.2,V,6,2064,pub-mag06,1778575917307894597,2026-05-12T08:51:57Z
17,12,2026,3,9,11,58,V,12,1854,pub-mag12,1778575917317677132,2026-05-12T08:51:57Z
8,1,2026,3,10,3,2,V,1,1843,pub-mag01,1778575917400262641,2026-05-12T08:51:57Z
56,6,2026,3,19,8,0.3,V,6,2065,pub-mag06,1778575917464615336,2026-05-12T08:51:57Z
17,12,2026,3,9,12,53,V,12,1855,pub-mag12,1778575917493976578,2026-05-12T08:51:57Z
8,1,2026,3,10,4,2,V,1,1844,pub-mag01,1778575917576154055,2026-05-12T08:51:57Z
56,6,2026,3,19,9,0.3,V,6,2066,pub-mag06,1778575917629687620,2026-05-12T08:51:57Z
17,12,2026,3,9,13,39,V,12,1856,pub-mag12,1778575917671173892,2026-05-12T08:51:57Z
8,1,2026,3,10,5,2,V,1,1845,pub-mag01,1778575917753329018,2026-05-12T08:51:57Z
56,6,2026,3,19,10,0.3,V,6,2067,pub-mag06,1778575917789010770,2026-05-12T08:51:57Z
17,12,2026,3,9,14,29,V,12,1857,pub-mag12,1778575917851215243,2026-05-12T08:51:57Z
56,6,2026,3,19,11,0.2,V,6,2068,pub-mag06,1778575917951193492,2026-05-12T08:51:57Z
17,12,2026,3,9,15,21,V,12,1858,pub-mag12,1778575918027285451,2026-05-12T08:51:58Z
8,1,2026,3,10,6,2,V,1,1846,pub-mag01,1778575917930535413,2026-05-12T08:51:58Z
56,6,2026,3,19,12,0.1,V,6,2069,pub-mag06,1778575918137203611,2026-05-12T08:51:58Z
17,12,2026,3,9,16,17,V,12,1859,pub-mag12,1778575918206042129,2026-05-12T08:51:58Z
8,1,2026,3,10,7,2,V,1,1847,pub-mag01,1778575918225986791,2026-05-12T08:51:58Z
56,6,2026,3,19,13,0.2,V,6,2070,pub-mag06,1778575918303267342,2026-05-12T08:51:58Z
17,12,2026,3,9,17,29,V,12,1860,pub-mag12,1778575918381595351,2026-05-12T08:51:58Z
8,1,2026,3,10,8,2,V,1,1848,pub-mag01,1778575918402734412,2026-05-12T08:51:58Z
56,6,2026,3,19,14,0.1,V,6,2071,pub-mag06,1778575918461873298,2026-05-12T08:51:58Z
8,1,2026,3,10,9,2,V,1,1849,pub-mag01,1778575918585150397,2026-05-12T08:51:58Z
17,12,2026,3,9,18,36,V,12,1861,pub-mag12,1778575918586792224,2026-05-12T08:51:58Z
56,6,2026,3,19,15,0.2,V,6,2072,pub-mag06,1778575918678593001,2026-05-12T08:51:58Z
17,12,2026,3,9,19,35,V,12,1862,pub-mag12,1778575918763500798,2026-05-12T08:51:58Z
8,1,2026,3,10,10,2,V,1,1850,pub-mag01,1778575918773490635,2026-05-12T08:51:58Z
56,6,2026,3,19,16,0.1,V,6,2073,pub-mag06,1778575918858526832,2026-05-12T08:51:58Z
8,1,2026,3,10,11,2,V,1,1851,pub-mag01,1778575918974884165,2026-05-12T08:51:58Z
17,12,2026,3,9,20,24,V,12,1863,pub-mag12,1778575918977218203,2026-05-12T08:51:58Z
56,6,2026,3,19,17,0.1,V,6,2074,pub-mag06,1778575919014194311,2026-05-12T08:51:59Z
8,1,2026,3,10,12,2,V,1,1852,pub-mag01,1778575919151355984,2026-05-12T08:51:59Z
17,12,2026,3,9,21,18,V,12,1864,pub-mag12,1778575919158324844,2026-05-12T08:51:59Z
56,6,2026,3,19,18,0.2,V,6,2075,pub-mag06,1778575919180060681,2026-05-12T08:51:59Z
8,1,2026,3,10,13,2,V,1,1853,pub-mag01,1778575919327681232,2026-05-12T08:51:59Z
17,12,2026,3,9,22,13,V,12,1865,pub-mag12,1778575919337827231,2026-05-12T08:51:59Z
56,6,2026,3,19,19,0.2,V,6,2076,pub-mag06,1778575919338824577,2026-05-12T08:51:59Z
8,1,2026,3,10,14,2,V,1,1854,pub-mag01,1778575919514945334,2026-05-12T08:51:59Z
17,12,2026,3,9,23,19,V,12,1866,pub-mag12,1778575919514374080,2026-05-12T08:51:59Z
56,6,2026,3,19,20,0.2,V,6,2077,pub-mag06,1778575919563660910,2026-05-12T08:51:59Z
8,1,2026,3,10,15,2,V,1,1855,pub-mag01,1778575919691825892,2026-05-12T08:51:59Z
17,12,2026,3,9,24,14,V,12,1867,pub-mag12,1778575919694711160,2026-05-12T08:51:59Z
56,6,2026,3,19,21,0.2,V,6,2078,pub-mag06,1778575919721309910,2026-05-12T08:51:59Z
8,1,2026,3,10,16,2,V,1,1856,pub-mag01,1778575919870065491,2026-05-12T08:51:59Z
17,12,2026,3,10,1,11,V,12,1868,pub-mag12,1778575919875188590,2026-05-12T08:51:59Z
56,6,2026,3,19,22,0.2,V,6,2079,pub-mag06,1778575919880725902,2026-05-12T08:51:59Z
56,6,2026,3,19,23,0.2,V,6,2080,pub-mag06,1778575920036787630,2026-05-12T08:52:00Z
17,12,2026,3,10,2,12,V,12,1869,pub-mag12,1778575920052306818,2026-05-12T08:52:00Z
8,1,2026,3,10,17,2,V,1,1857,pub-mag01,1778575920055948584,2026-05-12T08:52:00Z
56,6,2026,3,19,24,0.2,V,6,2081,pub-mag06,1778575920194785232,2026-05-12T08:52:00Z
17,12,2026,3,10,3,13,V,12,1870,pub-mag12,1778575920228308601,2026-05-12T08:52:00Z
8,1,2026,3,10,18,3,V,1,1858,pub-mag01,1778575920268880613,2026-05-12T08:52:00Z
56,6,2026,3,20,1,0.2,V,6,2082,pub-mag06,1778575920351491328,2026-05-12T08:52:00Z
17,12,2026,3,10,4,7,V,12,1871,pub-mag12,1778575920414868785,2026-05-12T08:52:00Z
8,1,2026,3,10,19,3,V,1,1859,pub-mag01,1778575920461391407,2026-05-12T08:52:00Z
56,6,2026,3,20,2,0.2,V,6,2083,pub-mag06,1778575920570571620,2026-05-12T08:52:00Z
17,12,2026,3,10,5,6,V,12,1872,pub-mag12,1778575920599697123,2026-05-12T08:52:00Z
8,1,2026,3,10,20,2,V,1,1860,pub-mag01,1778575920644710810,2026-05-12T08:52:00Z
56,6,2026,3,20,3,0.1,V,6,2084,pub-mag06,1778575920734118221,2026-05-12T08:52:00Z
17,12,2026,3,10,6,9,V,12,1873,pub-mag12,1778575920776548661,2026-05-12T08:52:00Z
8,1,2026,3,10,21,2,V,1,1861,pub-mag01,1778575920823097088,2026-05-12T08:52:00Z
56,6,2026,3,20,4,0.1,V,6,2085,pub-mag06,1778575920980612100,2026-05-12T08:52:00Z
17,12,2026,3,10,7,16,V,12,1874,pub-mag12,1778575920983070034,2026-05-12T08:52:00Z
56,6,2026,3,20,5,0.1,V,6,2086,pub-mag06,1778575921142314115,2026-05-12T08:52:01Z
17,12,2026,3,10,8,21,V,12,1875,pub-mag12,1778575921183801167,2026-05-12T08:52:01Z
8,1,2026,3,10,22,2,V,1,1862,pub-mag01,1778575921200638710,2026-05-12T08:52:01Z
56,6,2026,3,20,6,0.1,V,6,2087,pub-mag06,1778575921344783620,2026-05-12T08:52:01Z
17,12,2026,3,10,9,34,V,12,1876,pub-mag12,1778575921387213652,2026-05-12T08:52:01Z
8,1,2026,3,10,23,2,V,1,1863,pub-mag01,1778575921378510199,2026-05-12T08:52:01Z
56,6,2026,3,20,7,0.2,V,6,2088,pub-mag06,1778575921506797030,2026-05-12T08:52:01Z
17,12,2026,3,10,10,43,V,12,1877,pub-mag12,1778575921564592694,2026-05-12T08:52:01Z
8,1,2026,3,10,24,2,V,1,1864,pub-mag01,1778575921613025895,2026-05-12T08:52:01Z
56,6,2026,3,20,8,0.3,V,6,2089,pub-mag06,1778575921662738070,2026-05-12T08:52:01Z
17,12,2026,3,10,11,48,V,12,1878,pub-mag12,1778575921759794832,2026-05-12T08:52:01Z
8,1,2026,3,11,1,2,V,1,1865,pub-mag01,1778575921800688260,2026-05-12T08:52:01Z
56,6,2026,3,20,9,0.2,V,6,2090,pub-mag06,1778575921820334839,2026-05-12T08:52:01Z
17,12,2026,3,10,12,52,V,12,1879,pub-mag12,1778575921938959844,2026-05-12T08:52:01Z
8,1,2026,3,11,2,2,V,1,1866,pub-mag01,1778575921997399685,2026-05-12T08:52:01Z
56,6,2026,3,20,10,0.2,V,6,2091,pub-mag06,1778575921997620906,2026-05-12T08:52:02Z
17,12,2026,3,10,13,32,V,12,1880,pub-mag12,1778575922125811832,2026-05-12T08:52:02Z
8,1,2026,3,11,3,2,V,1,1867,pub-mag01,1778575922173459742,2026-05-12T08:52:02Z
56,6,2026,3,20,11,0.2,V,6,2092,pub-mag06,1778575922158908976,2026-05-12T08:52:02Z
17,12,2026,3,10,14,24,V,12,1881,pub-mag12,1778575922325465886,2026-05-12T08:52:02Z
8,1,2026,3,11,4,2,V,1,1868,pub-mag01,1778575922350516615,2026-05-12T08:52:02Z
56,6,2026,3,20,12,0.2,V,6,2093,pub-mag06,1778575922381551665,2026-05-12T08:52:02Z
17,12,2026,3,10,15,29,V,12,1882,pub-mag12,1778575922501143535,2026-05-12T08:52:02Z
8,1,2026,3,11,5,2,V,1,1869,pub-mag01,1778575922526603848,2026-05-12T08:52:02Z
56,6,2026,3,20,13,0.2,V,6,2094,pub-mag06,1778575922562315502,2026-05-12T08:52:02Z
17,12,2026,3,10,16,30,V,12,1883,pub-mag12,1778575922677758969,2026-05-12T08:52:02Z
8,1,2026,3,11,6,2,V,1,1870,pub-mag01,1778575922705874302,2026-05-12T08:52:02Z
56,6,2026,3,20,14,0.2,V,6,2095,pub-mag06,1778575922719999343,2026-05-12T08:52:02Z
17,12,2026,3,10,17,25,V,12,1884,pub-mag12,1778575922853472135,2026-05-12T08:52:02Z
56,6,2026,3,20,15,0.2,V,6,2096,pub-mag06,1778575922876736319,2026-05-12T08:52:02Z
8,1,2026,3,11,7,2,V,1,1871,pub-mag01,1778575922904087485,2026-05-12T08:52:02Z
56,6,2026,3,20,16,0.2,V,6,2097,pub-mag06,1778575923033975487,2026-05-12T08:52:03Z
17,12,2026,3,10,18,26,V,12,1885,pub-mag12,1778575923040833311,2026-05-12T08:52:03Z
8,1,2026,3,11,8,2,V,1,1872,pub-mag01,1778575923098846053,2026-05-12T08:52:03Z
56,6,2026,3,20,17,0.2,V,6,2098,pub-mag06,1778575923199072198,2026-05-12T08:52:03Z
17,12,2026,3,10,19,35,V,12,1886,pub-mag12,1778575923216694033,2026-05-12T08:52:03Z
8,1,2026,3,11,9,3,V,1,1873,pub-mag01,1778575923274514611,2026-05-12T08:52:03Z
17,12,2026,3,10,20,35,V,12,1887,pub-mag12,1778575923420789629,2026-05-12T08:52:03Z
8,1,2026,3,11,10,3,V,1,1874,pub-mag01,1778575923474909980,2026-05-12T08:52:03Z
56,6,2026,3,20,18,0.3,V,6,2099,pub-mag06,1778575923498884091,2026-05-12T08:52:03Z
17,12,2026,3,10,21,35,V,12,1888,pub-mag12,1778575923609828379,2026-05-12T08:52:03Z
8,1,2026,3,11,11,3,V,1,1875,pub-mag01,1778575923651230754,2026-05-12T08:52:03Z
56,6,2026,3,20,19,0.3,V,6,2100,pub-mag06,1778575923654627712,2026-05-12T08:52:03Z
17,12,2026,3,10,22,58,V,12,1889,pub-mag12,1778575923787129743,2026-05-12T08:52:03Z
56,6,2026,3,20,20,0.3,V,6,2101,pub-mag06,1778575923810824603,2026-05-12T08:52:03Z
8,1,2026,3,11,12,3,V,1,1876,pub-mag01,1778575923827249160,2026-05-12T08:52:03Z
17,12,2026,3,10,23,62,V,12,1890,pub-mag12,1778575923972461729,2026-05-12T08:52:03Z
56,6,2026,3,20,21,0.3,V,6,2102,pub-mag06,1778575923980608043,2026-05-12T08:52:03Z
8,1,2026,3,11,13,3,V,1,1877,pub-mag01,1778575924025122818,2026-05-12T08:52:04Z
17,12,2026,3,10,24,78,V,12,1891,pub-mag12,1778575924166088980,2026-05-12T08:52:04Z
56,6,2026,3,20,22,0.4,V,6,2103,pub-mag06,1778575924146878373,2026-05-12T08:52:04Z
8,1,2026,3,11,14,3,V,1,1878,pub-mag01,1778575924219646348,2026-05-12T08:52:04Z
17,12,2026,3,11,1,63,V,12,1892,pub-mag12,1778575924356238027,2026-05-12T08:52:04Z
56,6,2026,3,20,23,0.3,V,6,2104,pub-mag06,1778575924360438570,2026-05-12T08:52:04Z
8,1,2026,3,11,15,3,V,1,1879,pub-mag01,1778575924404133036,2026-05-12T08:52:04Z
56,6,2026,3,20,24,0.3,V,6,2105,pub-mag06,1778575924517580663,2026-05-12T08:52:04Z
17,12,2026,3,11,2,40,V,12,1893,pub-mag12,1778575924545972555,2026-05-12T08:52:04Z
8,1,2026,3,11,16,3,V,1,1880,pub-mag01,1778575924589451244,2026-05-12T08:52:04Z
56,6,2026,3,21,1,0.2,V,6,2106,pub-mag06,1778575924679356094,2026-05-12T08:52:04Z
8,1,2026,3,11,17,3,V,1,1881,pub-mag01,1778575924778638398,2026-05-12T08:52:04Z
17,12,2026,3,11,3,39,V,12,1894,pub-mag12,1778575924854174828,2026-05-12T08:52:04Z
56,6,2026,3,21,2,0.2,V,6,2107,pub-mag06,1778575924854696848,2026-05-12T08:52:04Z
8,1,2026,3,11,18,2,V,1,1882,pub-mag01,1778575924960177444,2026-05-12T08:52:04Z
56,6,2026,3,21,3,0.2,V,6,2108,pub-mag06,1778575925010330988,2026-05-12T08:52:05Z
17,12,2026,3,11,4,37,V,12,1895,pub-mag12,1778575925030085204,2026-05-12T08:52:05Z
56,6,2026,3,21,4,0.2,V,6,2109,pub-mag06,1778575925173958294,2026-05-12T08:52:05Z
8,1,2026,3,11,19,2,V,1,1883,pub-mag01,1778575925191805122,2026-05-12T08:52:05Z
17,12,2026,3,11,5,48,V,12,1896,pub-mag12,1778575925206223160,2026-05-12T08:52:05Z
56,6,2026,3,21,5,0.2,V,6,2110,pub-mag06,1778575925339872163,2026-05-12T08:52:05Z
8,1,2026,3,11,20,2,V,1,1884,pub-mag01,1778575925372696284,2026-05-12T08:52:05Z
17,12,2026,3,11,6,29,V,12,1897,pub-mag12,1778575925382105522,2026-05-12T08:52:05Z
56,6,2026,3,21,6,0.2,V,6,2111,pub-mag06,1778575925504674252,2026-05-12T08:52:05Z
8,1,2026,3,11,21,2,V,1,1885,pub-mag01,1778575925553984651,2026-05-12T08:52:05Z
17,12,2026,3,11,7,80,V,12,1898,pub-mag12,1778575925568764724,2026-05-12T08:52:05Z
56,6,2026,3,21,7,0.2,V,6,2112,pub-mag06,1778575925679824560,2026-05-12T08:52:05Z
8,1,2026,3,11,22,2,V,1,1886,pub-mag01,1778575925736633901,2026-05-12T08:52:05Z
17,12,2026,3,11,8,150,V,12,1899,pub-mag12,1778575925745473359,2026-05-12T08:52:05Z
56,6,2026,3,21,8,0.2,V,6,2113,pub-mag06,1778575925843890056,2026-05-12T08:52:05Z
17,12,2026,3,11,9,86,V,12,1900,pub-mag12,1778575925924175231,2026-05-12T08:52:05Z
8,1,2026,3,11,23,3,V,1,1887,pub-mag01,1778575925965319391,2026-05-12T08:52:05Z
56,6,2026,3,21,9,0.2,V,6,2114,pub-mag06,1778575926021273926,2026-05-12T08:52:06Z
17,12,2026,3,11,10,129,V,12,1901,pub-mag12,1778575926124929676,2026-05-12T08:52:06Z
8,1,2026,3,11,24,2,V,1,1888,pub-mag01,1778575926144346759,2026-05-12T08:52:06Z
56,6,2026,3,21,10,0.2,V,6,2115,pub-mag06,1778575926184622026,2026-05-12T08:52:06Z
17,12,2026,3,11,11,127,V,12,1902,pub-mag12,1778575926302609079,2026-05-12T08:52:06Z
56,6,2026,3,21,11,0.2,V,6,2116,pub-mag06,1778575926346046083,2026-05-12T08:52:06Z
8,1,2026,3,12,1,2,V,1,1889,pub-mag01,1778575926361554470,2026-05-12T08:52:06Z
17,12,2026,3,11,12,85,V,12,1903,pub-mag12,1778575926486700704,2026-05-12T08:52:06Z
56,6,2026,3,21,12,0.2,V,6,2117,pub-mag06,1778575926507689362,2026-05-12T08:52:06Z
8,1,2026,3,12,2,2,V,1,1890,pub-mag01,1778575926539306276,2026-05-12T08:52:06Z
17,12,2026,3,11,13,69,V,12,1904,pub-mag12,1778575926663238909,2026-05-12T08:52:06Z
56,6,2026,3,21,13,0.2,V,6,2118,pub-mag06,1778575926695862344,2026-05-12T08:52:06Z
8,1,2026,3,12,3,2,V,1,1891,pub-mag01,1778575926719005820,2026-05-12T08:52:06Z
17,12,2026,3,11,14,51,V,12,1905,pub-mag12,1778575926839042978,2026-05-12T08:52:06Z
56,6,2026,3,21,14,0.2,V,6,2119,pub-mag06,1778575926861788884,2026-05-12T08:52:06Z
8,1,2026,3,12,4,2,V,1,1892,pub-mag01,1778575926899357641,2026-05-12T08:52:06Z
17,12,2026,3,11,15,45,V,12,1906,pub-mag12,1778575927018701859,2026-05-12T08:52:07Z
56,6,2026,3,21,15,0.2,V,6,2120,pub-mag06,1778575927035282485,2026-05-12T08:52:07Z
8,1,2026,3,12,5,2,V,1,1893,pub-mag01,1778575927114867003,2026-05-12T08:52:07Z
17,12,2026,3,11,16,35,V,12,1907,pub-mag12,1778575927201461566,2026-05-12T08:52:07Z
56,6,2026,3,21,16,0.2,V,6,2121,pub-mag06,1778575927201692672,2026-05-12T08:52:07Z
8,1,2026,3,12,6,2,V,1,1894,pub-mag01,1778575927290911862,2026-05-12T08:52:07Z
17,12,2026,3,11,17,41,V,12,1908,pub-mag12,1778575927397926556,2026-05-12T08:52:07Z
56,6,2026,3,21,17,0.2,V,6,2122,pub-mag06,1778575927439204933,2026-05-12T08:52:07Z
8,1,2026,3,12,7,2,V,1,1895,pub-mag01,1778575927469683717,2026-05-12T08:52:07Z
56,6,2026,3,21,18,0.2,V,6,2123,pub-mag06,1778575927594676440,2026-05-12T08:52:07Z
17,12,2026,3,11,18,52,V,12,1909,pub-mag12,1778575927633122129,2026-05-12T08:52:07Z
8,1,2026,3,12,8,3,V,1,1896,pub-mag01,1778575927647978226,2026-05-12T08:52:07Z
56,6,2026,3,21,19,0.2,V,6,2124,pub-mag06,1778575927753060303,2026-05-12T08:52:07Z
17,12,2026,3,11,19,52,V,12,1910,pub-mag12,1778575927814261888,2026-05-12T08:52:07Z
8,1,2026,3,12,9,3,V,1,1897,pub-mag01,1778575927832507775,2026-05-12T08:52:07Z
56,6,2026,3,21,20,0.2,V,6,2125,pub-mag06,1778575927915614858,2026-05-12T08:52:07Z
8,1,2026,3,12,10,3,V,1,1898,pub-mag01,1778575928009739753,2026-05-12T08:52:08Z
17,12,2026,3,11,20,79,V,12,1911,pub-mag12,1778575928029642312,2026-05-12T08:52:08Z
8,1,2026,3,12,11,3,V,1,1899,pub-mag01,1778575928185672129,2026-05-12T08:52:08Z
17,12,2026,3,11,21,191,V,12,1912,pub-mag12,1778575928213203093,2026-05-12T08:52:08Z
56,6,2026,3,21,21,0.4,V,6,2126,pub-mag06,1778575928287966008,2026-05-12T08:52:08Z
8,1,2026,3,12,12,3,V,1,1900,pub-mag01,1778575928369409400,2026-05-12T08:52:08Z
17,12,2026,3,11,22,172,V,12,1913,pub-mag12,1778575928392127418,2026-05-12T08:52:08Z
56,6,2026,3,21,22,0.6,V,6,2127,pub-mag06,1778575928532700743,2026-05-12T08:52:08Z
8,1,2026,3,12,13,2,V,1,1901,pub-mag01,1778575928548484722,2026-05-12T08:52:08Z
56,6,2026,3,21,23,0.6,V,6,2128,pub-mag06,1778575928696253389,2026-05-12T08:52:08Z
8,1,2026,3,12,14,2,V,1,1902,pub-mag01,1778575928730719275,2026-05-12T08:52:08Z
8,1,2026,3,12,15,2,V,1,1903,pub-mag01,1778575928910425054,2026-05-12T08:52:08Z
8,1,2026,3,12,16,2,V,1,1904,pub-mag01,1778575929145332571,2026-05-12T08:52:11Z
56,6,2026,3,21,24,0.5,V,6,2129,pub-mag06,1778575931560185882,2026-05-12T08:52:11Z
8,1,2026,3,12,17,2,V,1,1905,pub-mag01,1778575931663185005,2026-05-12T08:52:11Z
56,6,2026,3,22,1,0.5,V,6,2130,pub-mag06,1778575931721087404,2026-05-12T08:52:11Z
17,12,2026,3,11,23,145,V,12,1914,pub-mag12,1778575928577102548,2026-05-12T08:52:11Z
8,1,2026,3,12,18,2,V,1,1906,pub-mag01,1778575931839531455,2026-05-12T08:52:11Z
56,6,2026,3,22,2,0.3,V,6,2131,pub-mag06,1778575931876878167,2026-05-12T08:52:11Z
17,12,2026,3,11,24,106,V,12,1915,pub-mag12,1778575931948571187,2026-05-12T08:52:11Z
8,1,2026,3,12,19,2,V,1,1907,pub-mag01,1778575932031636000,2026-05-12T08:52:12Z
56,6,2026,3,22,3,0.2,V,6,2132,pub-mag06,1778575932082002465,2026-05-12T08:52:12Z
17,12,2026,3,12,1,131,V,12,1916,pub-mag12,1778575932126151282,2026-05-12T08:52:12Z
56,6,2026,3,22,4,0.3,V,6,2133,pub-mag06,1778575934187817816,2026-05-12T08:52:14Z
56,6,2026,3,22,5,0.3,V,6,2134,pub-mag06,1778575934689583397,2026-05-12T08:52:14Z
